,unassigned,Testis_8,Testis_5,Testis_14,Testis_11,Testis_17,Testis_3,Testis_6,Testis_10,Testis_15,Testis_16,Testis_7,Testis_13,Testis_12,Testis_9,Testis_19,Testis_18,Testis_4,Testis_1,Testis_2
Rplp2,0,0.752878885789416,0.815091536480029,0.383523160247198,0.747300682779075,0.782750286605941,1.32034924518264,0.922819861004782,0,1.17188315581586,1.20323838708277,1.21067555434102,1.37312201418942,0.935605344564241,1.61766091845421,0.896843660073708,0,1.30619243672756,0.978656247347121,1.11864926447832
Rps11,0,1.01644234942901,0.681511367777284,0,0.927734187289918,0.664266720862842,1.20593160597218,0.514554308964462,0,1.09719803889038,1.01650954798787,0.99800307013608,1.17156787077622,0,1.34881484794802,0.670906002057637,0,1.16966490366754,0,0.932046289573552
Rps21,0,0.521463846919281,0.591449133853699,0,0.448893564220903,0.236275321194042,1.24937256160498,0,0,1.3219880962453,1.11121233094899,0.990348182898389,1.31182250434021,0.786849196213945,1.4557347511993,0.851336558550774,0,1.18473590192959,0.653180541627374,0.881127114490869
Rps27a,0,0.613839941637079,0,0,0,0,1.29079404160239,0,0,0.847757812672733,0.701795646504699,0,0.993710297585881,0,1.10612414067497,0,0,0.901414737427647,0,0
Rps27l,0,0.495237713431265,0,0,0.461801935697231,0.402220697296737,1.10837951332677,0,0,0.871075195595788,0.807984304793686,0,1.00074811039373,0,1.14040002559177,0.670906002057637,0,0.911459099897359,0,0.484337912637453
Rps7,0.968098051912535,1.42837013250412,1.11663683235749,1.14703909162375,1.34038384800604,1.19593223260332,1.57867552580103,1.06062808590543,0.72230452564089,1.17061403342267,1.2769195307691,1.29157427710841,1.29865011924511,1.17763030779993,1.34625037082972,1.08462789192022,0,1.50629303679726,1.2302879854875,1.24598750797624
Rsph1,1.58776939433844,2.3298990097396,0.84340931908853,0.203810447430619,1.75543918319092,0.944531025731009,2.21486146117843,0.995969147972881,1.25229007300403,1.33400117556943,1.32858723845235,1.44471994910668,1.25122668210236,1.65347806343492,1.32734453666011,1.08462789192022,1.80580001470531,2.2025299005109,1.62148487598023,1.09554117064957
Samd4,0,0,0.821430232530535,1.01415726007866,0,0.632660661515697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scand1,0,0,1.38995068641493,1.21272078639198,0.32022516233501,0.859296626274239,0.765763672601166,0.960490494138157,0,0,0.882708370689426,0.789079290094365,0.72565792785809,0,0.705556060087829,0.866306616764397,0,0,0,1.07182848001582
Sccpdh,0,1.6674178847682,0.659279579365365,0,1.5928422292048,1.10161418669617,0.967671937754221,0,0.567777424582361,0.678006856347144,0.965548156697229,0.906034101377487,0,0.99891174084266,0.747801245639558,0,0.745803095898356,1.17907753502451,0.826769507704813,0.829697945021772
Scp2d1,0,0,1.71834835176226,0.905384443986931,0,1.48339046286358,0,0.721951936581111,0,0,0.997096116313183,0.774272613865077,0,1.06763189826777,0.774810856024834,0.91201878095861,0,0,0.981498959032678,1.35657152187305
Sgf29,0,0,0.843408567527383,0.921150580743877,0.408226041675827,0.951462480259715,0,0,0,0,0,0,0,0,0,0,0,0,0,0.759765118629517
Sh3d21,0,0,1.11292054938708,1.08603373095666,0.404946336047662,1.27313562701792,0,0.494639353002601,0,0,0,0,0,0,0,0,0,0,0,0.747300682779075
Sh3rf2,0,0,0.845820804743482,1.28304657292376,0,0.245556657279701,0,0.819296947302541,0,0,0,0,0,0,0,0,0,0,0,0
Shcbp1l,0,0.981937611249845,0,0,0.571781868876391,0,0.714568364862382,0,0,0,0,0,0,0,0,0,0,0,0,0
Slc25a5,0,0,0,0,0,0,0,0,0,0,0,0,1.31749181514456,0,0,0,0,0,0,0
Slc2a3,0,1.1549923041892,0,0,0,0,0.619456272054276,0,0,0,0,0,0,0,0,0,0,0,0,0
Slfnl1,0,0,0.71852784434474,1.35397535447485,0,0,0,0.840707351955925,0,0,0,0,0,0,0,0,0,0,0,0
Slirp,0,0.90445827343942,0,0,0.680580117046229,0.414085053026741,0.935208505657368,0,0,0,0.771592846503067,0.843888852773462,0.799425211199339,0,0.688314935718889,0,0,1.13473300576033,0,0.759765118629517
Smap1,0,0,0.86406876733097,0.269161880830275,0.360334497668637,1.11178346457121,0,0,0,0,0,0,0,0,0,0.670906002057637,0,0,0,0.912772613942959
Smcp,2.42650075812076,0.318296147350442,3.06901898018016,3.55925548260223,1.14184164695994,2.35384038049753,1.65682146992818,3.48620009790711,4.01261929636944,2.09076950940024,2.3787028520315,2.75743476188522,2.10934447902034,2.40402923846194,2.48817097683399,2.55031241180947,1.84576787408989,1.01486317183138,2.36564529229655,2.47530149325973
Smim23,0,0,0.86242990566326,1.08842155468638,0,0,0,0.781422090405494,0,0,0,0,0,0,0,0,0,0,0,0
Smkr-ps,0,0,0.511032357950256,0.573090562945183,0.259528168891768,1.11201030815241,0,0.513320505666623,0.750573669235377,0,0,0,0,0,0,0,0,0,0,0.938792647665599
Smpd5,0,0.646739207483932,0,0,0.37123128573871,0,0.844209878506774,0,0,0,0,0,0,0,0,0,0,0.58588341667188,0,0
Snhg3,0,0.339416845751828,0,0,0,0,0.997549378929652,0,0,0,0,0,0,0,0,0,0,0,0,0
Snrpc,0,0.893281961612865,0,0,0.846841021207022,0,0.766289870296658,0,0,0,0,0,0,0,0,0,0,0.89575432725542,0,0
Snu13,0,0,0,0,0,1.00834183827795,0,0,0,0,0,0,0,0,0,0,0,0,0,0.784355728285042
Sod1,0,0,0.829388633864137,0.82784278519759,0.416932337343629,0.797273265597134,0,0.925011708156112,0.837204825405076,0.561246725436796,0,0,1.01018878608688,0,0.876244779901826,0.68463437277816,0,0,0,0.906963855291152
Spaca3,0,0,0.683279455320727,0,0.726878011749177,1.46224724028186,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2258457811491
Spaca7,0,0,0.645187186314082,0,0.571781868876391,1.07076417905407,0,0,0,0,0,0,0,0,0,0,0,0,0,0.697858320599737
Spaca9,1.00693668020968,0,2.16769870165792,1.9427486967045,0.258409006264765,1.42571372539095,0.753098850757171,1.54859456401401,1.10136394318625,0.918467672109388,1.19193262020223,1.26335870728441,1.08143826472572,1.27997524482442,1.17061403342267,1.11520389415919,1.10108456401539,0,1.2541202532268,1.418432277662
Spag4,0,0,0.790808957291962,0.872447596824265,0.361079168689357,0.825741383950491,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spag6,0,0,0,0,0.901598541016492,1.15233371182326,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spag6l,0,1.11434672003952,0,0,0.975831483056523,0.297330244081268,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spanxn4,0,0,1.26020166422521,1.18343725143639,0,1.08842269310277,0,0.833749933950345,0,0,0,0,0,0,0,0,0,0,0,0.945640880412837
Sparc,0,0,0,0,0,0,0,0,0,0.976698698169323,0,0,0.875784296299662,0,0,0,0,0,0,0
Spata18,0,0,0.904088098777633,1.68620623276268,0,0.274323649500328,0,1.23856085374935,1.62084866187241,0,0,0,0,0,0,0,0,0,0,0
Spata19,1.14310629746136,0,2.0886118471674,2.51885477311053,0.701722321414874,1.7482371669282,0.801580222946318,1.57837745566531,0.61971506013148,1.03918973342249,1.15870028461554,1.34369632019504,1.05985750061938,1.22724489133522,1.22271010511875,1.2835599878685,1.00763071805899,0,1.28923658069058,1.59143927011666
Spata21,0,0,0.582703203024025,1.26038666319044,0.431783232645215,0.923180569975176,0,0.780600166296742,0,0,0,0,0,0,0,0,0,0,0,0
Spata3,0.650768462642153,0,1.56731963525997,2.15253210957935,0,0.750758483765617,0,1.85961265494879,2.23727191723161,0.726641747366033,0.997096116313183,1.24358150656629,0.800141894049966,0.950127503102227,1.06554646055366,1.17891553818343,0,0,0.928521258650734,0.875205810592578
Spata45,0,0,0.898484056449116,0,1.06554646055366,1.63357168904579,0,0,0,0,0.844852684102276,0.935605344564241,0.734161861361543,0.928124490649532,0.769197239083734,0.750062288723137,0,0,0.686743733808071,1.58899061769246
Spata46,0,0,0.938393710124376,0,0.811225882969768,1.75176335073827,0,0,0,0,0.862261847683407,0,0,0.920766316510422,0,0,0,0,0,1.46693315980558
Spata6,0.969805432206095,0.427147374510578,1.60381241537774,2.29575002618657,0.942405341509788,1.47097696165962,0.713884301225114,1.70740384193113,1.44101154664018,1.09361477053612,1.11064455295988,1.32445454476339,0.887322777054517,1.22166865190609,1.10164213893658,0.841967958242474,1.37504836293451,0,1.20055824909212,1.23005328978228
Spcs2,0,0,0.99664349532355,1.43584105115255,0.287086727302088,0,0,0.816595496681194,0,0,0,0,0,0,0,0,0,0,0,0
Spem1,0,0,0,0.560270473118827,0,0,0,0,0.419439363451079,0,0,0,0,0,0,0,0,0,0,0
Spert,0,0,1.1522274081774,1.63698242736606,0,0.714226184487808,0,1.11534702585367,1.14313639630861,0,0,0,0,0,0,0,0,0,0,0
Spesp1,0,1.03691129075631,0,0,1.04679522741272,0.811127920870435,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spz1,0,0,1.24900995440042,2.17450461160287,0.473095676469575,1.23971681184101,0,1.42659611388416,1.64940557452529,0,0.473491648504633,0.881829173397294,0,0,0,0.684425265615364,0,0,0,0.708235311915168
Srp14,0,1.38753987137407,0,0,0.975831483056523,0.392466749650966,1.27539748971255,0,0,0.816288440589006,0.882708370689426,0.917322792210445,0.752044619436344,0.609055602301666,0.883589377397619,0.587437314963534,0.784908432050176,1.40813518658406,0,0
Srp9,0,1.02196340247483,0.706335531963105,0,0.897207581809706,0.516553006650213,0.9756149289497,0,0,0.565044764232339,0.771592846503067,0,0,0.774272613865077,0.778872229869968,0,0,1.1434080702688,0,0.842394046223772
St6galnac2,0,0,0.646366042648672,0.917322792210445,0,0.394057855384024,0,0.80101606952569,1.04790666464237,0,0,0,0,0,0,0,0,0,0,0
Stard6,0,0.712126659466652,0.828460342488625,1.09830553809493,0.751071690329486,0.734782685579907,0,0.962171856823186,1.20694495351921,0,0,0,0,0,0,0,0,0,0,0
Stpg4,1.35983182720751,1.66490832864486,0.942814961995277,0,1.55730932650508,1.30579310382019,1.55322811283938,1.02101039886378,1.02030822831416,1.08139813981814,1.18799573080934,1.44174714345356,1.24831477906751,1.47623553131623,1.15715167096762,1.13029705688636,1.45472589180378,1.83657386633822,1.45801028568121,1.42322217045136
Sub1,0,0.356184351530428,0,0,0.570479215682776,0.458808061498022,1.21033539169924,0,0,0,0,0,0,0,0.957148806902768,0,0,0,0,0
Sucla2,0,1.15503641704838,0,0,1.23660019789209,1.01477825744557,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Suclg1,0,1.00865124354304,0,0,0.967246406671862,0.720195983501117,0.907150042600692,0,0,0.55244716726527,0,0.752083873752279,0.852171366400456,0.871075195595788,0,0.796702468744751,0,1.09913836247107,0.820207924029454,0.691822306749272
Svip,0.608278462867367,1.32363130259399,1.03256797188577,1.21237940673995,1.26348286586228,1.12098795002143,0.785185083314263,1.26429079273507,1.13343811049344,0.793013289680705,1.0401782847028,1.26335870728441,0.919256292190745,1.15069480124216,0.990348182898389,0.863942432474039,1.25964597276065,1.2904074349554,0.955694513200469,1.22514749265163
Swi5,0,0.981388152558524,0,0,0.756865916857821,0.540842842669115,1.38821640562941,0.467505633877344,0,0.769728279487498,0.881829173397294,0,1.01345383806314,0.776430189938438,1.0401782847028,0.750062288723137,0,1.14250375540179,0,0.384367456657515
Syce3,0,0,0.720669710853419,0,0.470538056293724,0.641749921621604,0.743073394036152,0,0,0,0,0,0,0,0.484337912637453,0,0,0,0,0.923463147416694
Tbca,0,0.827279675203646,0,0,0.726878011749177,0.642674272768186,1.19149382758323,0,0,0.538857046850402,0.792730956740837,0.935208505657368,0.883251260401688,0.78740550788423,0.868684165505385,0.863942432474039,0,1.18117266704165,0,0.910890440172704
Tbpl1,0.384094207672399,1.71315753194844,0.218035713255261,0,1.60839661474492,0.865620717913217,1.05168930356963,0.644790649602085,0,0.847757812672733,0.885711210413035,1.1279471570009,0.814494266052672,1.08408819840199,0.763404905391903,0.841967958242474,1.28458813187005,1.58229956732638,1.1132044352946,1.0347653897919
Tcp1,1.11036096809122,1.90001497571979,0.857094577032239,0.651238081646047,1.72432850311138,1.30699266984951,1.39961535578007,0.945033590782219,1.0960415286025,1.14401128117096,1.20323838708277,1.16181064717167,1.04540209496941,1.33819799198945,1.15237854423268,1.13029705688636,1.44471994910668,1.49630206835266,1.38283249154872,1.08597958968735
Tctex1d1,0,0,0.673678360005334,1.04116879954898,0,0,0,0.703673726057392,0,0,0,0,0,0,0,0,0,0,0,0
Tctex1d2,0.903626278550332,1.36117279978604,0.90031361513917,0,1.33819799198945,1.13282593866139,1.13562213877087,0.820810618131661,0.811440390982215,1.0071678787906,1.09664516636695,1.29313776850155,1.04540209496941,1.2286473898833,1.04665200342216,0.948490910661561,1.26934773648761,1.52140108294324,1.17379228955904,1.34539786546279
Tekt1,0,1.15028925949528,0,0,1.35501254162806,1.12581959588768,0.674741853442123,0,0,0,0,0,0,0.832496759085973,0,0,1.00763071805899,0.862933811883668,0,0.924236673201052
Tekt2,0,0.481247424793856,0,0,1.05985515252362,1.27412835416331,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83910341520659
Tescl,0,0,0.743815915108716,0.824463698358196,0,0.961678744030266,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tex101,0,0,0,0,0,0,0.974533652875904,0,0,0,0,0,0,0,0.811225882969768,0,0,0,0,0
Tex22,0,1.13740898863093,0.710935401237102,0,1.03144850906401,0.800292678802397,0.711613708496843,0.469456949214797,0,0,0,0.830007969182701,0.466975414055331,0,0,0,0,1.16966851216305,0,0.887843579045702
Tex29,0,0,0,0,0,0.941686166711982,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tex33,0,0,1.18582750319086,0,0.715482533301544,1.38185656187649,0,0,0,0,0.280470756492919,0,0,0.80244736910825,0,0,0,0,0,1.11893738757704
Tex35,0,0,0.831250928537206,1.33676790595072,0,0.464200985537966,0,0.887325720560254,0,0,0,0,0,0,0,0,0,0,0,0
Tex36,0,0,0,0,0.45379576562297,0.941248630824004,0,0,0,0,0,0,0,0,0,0,0,0,0,0.616399757204359
Tex37,0,0,0.816740544207765,1.44820503785136,0,0,0,0.866814996620277,0,0,0,0,0,0,0,0,0,0,0,0
Tex43,0,0,0.873479965330385,0,0,1.0674515522845,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94079615236053
Tfam,0,0,1.16698141651125,1.7388458570564,0,0,0,1.13354705219503,0,0,0,0,0,0,0,0,0,0,0,0
Timm8b,1.37034704166132,1.34596633103357,1.18515861986015,0,1.25833147148233,1.18734831933874,1.71291660542345,1.03321832847725,1.15195313093795,1.31464730044815,1.26897165321272,1.55090648639902,1.37148800450663,1.40007922220124,1.39499483341494,1.32034924518264,1.32775849422102,1.88884658809098,1.42780508942808,1.58533312500004
Tmbim7,0,1.24592726536296,0,0,1.07130202184847,0.480729562762416,0.856597863198622,0,0,0,0,0,0,0,0,0,0,0.973028042369546,0,0
Tmco2,0,0,1.18636354685135,1.21237940673995,0.256661478166591,1.0345381662115,0,0,0,0,0,0,0,0,0,0,0,0,0,0.899397529700609
Tmem210,0,0,0,0,0.394730006774904,1.02459326264282,0,0,0,0,0,0,0,0,0,0,0,0,0,0.971948709192832
Tmem247,0,0,1.2811252786557,1.47658252440465,0.470293600736265,1.22847956780461,0,1.22271020970053,0.913535649148218,0,0.673728095781693,0.993935225809683,0,0,0.76288275267686,0.804478213339596,0,0,0,1.0994153826399
Tmem258,0,0.524552621654274,0,0,0.384758394395,0,1.114917784896,0,0,0.538857046850402,0,0,0.559999030195212,0,0.851009933965636,0,0,0.90959524313494,0,0
Tmem53,0,0,0.767874404319895,1.12736128480373,0,0.462120992906676,0,0.806526589978076,0.920958448627149,0,0,0,0,0,0,0,0,0,0,0
Tmem56,0,0,0,0.718008848625119,0,0,0,0,0.588371614338636,0,0,0,0,0,0,0,0,0,0,0
Tmem97,0.856435097346824,1.84534122498688,0.238873261353883,0,1.53260312484237,0.6474940277887,1.23832284734159,0.747051000080125,0.920958448627149,0.829078609983738,0.884648981983271,1.0933401496334,0.960909883012171,1.24864555007829,0.853137615046982,0.730202263705372,1.394074667655,1.60412067833148,1.23766885691981,0.848730761275919
Tmigd3,0,0,0.955902135740782,0,0,0.48110581217144,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tmsb15a,0,0,0.955404752005478,1.15622459326575,0,0.252532243998625,0,1.08318998836441,0.484465628134934,0,0,0.818090748197018,0,0,0,0,0,0,0,0
Tmsb4x,0,0,0,0,0,0,0,0,0,1.0108830273816,1.81973005514017,0,0,0,0,1.30101617348772,0,0,0,0
Tnp1,2.867109802613,0.286821641235435,4.51308209289614,5.08459081566514,0.32022516233501,1.54788186241585,2.25613853365589,4.71080235068584,1.92986734362876,2.53401845245543,2.97180979346522,3.84163087146782,2.81804420839331,2.96295213685898,2.93209974595127,2.9688192533531,2.43847849290436,1.72260065039713,3.06959432268592,2.61491271665748
Tnp2,2.92511737816901,0.975615377715527,4.35480458075481,5.23744165356976,0.838786369058158,1.23645736687589,2.20923406310521,4.50757931000656,2.24666009127686,2.61003680035769,2.939158389071,3.50479471963002,2.60692849644947,2.96475411812203,2.86069007241971,2.9521324462574,3.21336025024264,1.62276396453051,3.03898243513658,2.30144391565197
Tomm22,1.15560775660649,1.78707112372404,0.645249013810087,0,1.65682146992818,1.0194742236623,1.32610431867785,0.81019381425588,0.97822063323238,1.13413766666811,1.17955926394395,1.30499391593172,0.976916202674399,1.27236496172269,1.11007738322257,1.03378753041232,1.34710403468975,1.82803993968007,1.30479444491716,1.22375344080511
Tomm7,0,1.10781506799991,0.59530391935867,0,1.17763030779993,1.14233505169168,1.42514792392566,0.75577709779919,0,0.968950864408111,1.17188315581586,1.3219880962453,1.07394218592792,1.16368532371427,1.18734225063685,1.27047741043876,0,1.43014896407599,1.06191735567207,1.44521670711998
Tppp2,0,0,0,0.873652108154587,0,0,0,0,0.84905878664258,0,0,0,0,0,0,0,0,0,0,0
Trim36,0,0,0.765238306101557,0.863493617314761,0,0.823433928137719,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tsc22d4,0,0,0,0,0.49165574896503,0.978568657273684,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tsga8,0,0,0.939793692627265,0,0.897693285201796,1.27941722106574,0,0,0,0,0,0,0,0.950537565769727,0.650294839648875,0,0,0,0,1.40707719530948
Tsks,0,0,0,0.953831316156516,0,0.238242303936387,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tssk1,0,0,1.12619145606259,0.973239400017685,0.852317981928995,1.32041484539104,0,0,0,0,0,0,0,0,0,0.601083083564269,0,0,0,0.969805432206095
Tssk2,0,0,1.36486426967697,1.8491892309878,0.385346303223823,1.28317522736031,0,1.10136926861258,1.11149713436849,0,0.590518374229128,0,0,0,0.683798724114826,0,0,0,0,1.04116879954898
Tssk3,0,0,0.705115023428125,1.08157704237281,0,0,0,0.919807475642865,1.34682250943468,0,0,0,0,0,0,0,0,0,0,0
Tssk6,0,0,0.966927815795174,1.32610431867785,0,0,0,1.17891553818343,1.47288773215412,0,0,0,0,0,0,0,0,0,0,0
Ttc24,0,0,0.379974498536183,0.913905780605806,0,0,0,0.688850660208904,0,0,0,0,0,0,0,0,0,0,0,0
Tuba3a,0,1.78200501088342,0,0,1.67171230177924,1.02664135278868,1.63437681045058,0.633868550528785,0,0.726641747366033,0.862261847683407,1.05017280721666,0.626729067360564,1.16808446197802,1.04265826683396,0,0,1.46976325509011,1.15684247116809,0.896480042877829
Tuba3b,1.35657152187305,2.2291909445114,0.547752830783864,0,2.04966512777954,1.3150636658594,1.93777538716569,0.871933294595353,0.999603487841313,1.19193262020223,1.06140101928724,1.23005328978228,1.09251780126575,1.35700525505957,1.25302114613897,1.06140101928724,1.59966173741042,1.73178924322323,1.52619606691217,1.10894486442311
Tulp2,0,0,0.802664998681499,0.471813369463878,0.473095676469575,1.04159890317008,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Txndc2,0,0,0.844531155515342,1.4229017577619,0,0.440000537955341,0,0.845980304291279,0,0,0,0,0,0,0,0,0,0,0,0
Txndc8,0,0,0.842054366429639,0.743073394036152,0.258409006264765,0.878832647357289,0,0.724993522667448,0,0,0,0,0,0,0,0,0,0,0,1.00027797713494
Txnrd3,0,1.00463064121245,0,0,0.906034101377487,0.40104460672388,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ubc,0,0.564128569396749,0.899214958175357,1.03820313964366,0.905910282896628,1.17732061644395,0,0.528528683659682,0,0,0.701795646504699,0,0,0,0.666915930901597,0,0,0,0,0
Ube2d2b,0,1.4780592733412,0,0.386527559636125,1.3496720023949,0.796845717499486,0.627058958097295,0,0,0,0,0,0,0,0,0,0.877286294536672,0.864954568072444,0,0
Ube2j1,0,0,0.892867890511505,1.57566959150798,0.346855897049763,0.719294811387693,0,0.966403471935042,0.814526686540041,0,0,0,0,0,0,0,0,0,0,0
Ube2n,0,0,1.07752228833794,1.56880337189902,0,0.897845743197013,0,1.08363895314047,1.39200910563881,0,0,0,0,0,0,0.730202263705372,0,0,0,0.524948618808422
Ubl4b,0,0,1.25265629035187,1.71460230120392,0,0.746153235385894,0,1.42759621827976,1.95030847317447,0.253914194934864,0.671106781801907,1.00302214162678,0,0,0.953831316156516,0.770792615216573,0,0,0,0.698947497250149
Uchl3,0,1.06088625409785,0,0,1.00440010447427,0.7199783816038,0.901047246269662,0,0,0,0.462935178478542,0,0,0,0.651427064060254,0,0,1.02580299716134,0,0.642296195660963
Uqcrb,0,0.765544644329309,0,0,0.722882730383751,0.475659434313069,1.20391049867042,0,0,0.915421199508983,0,0.757186932294328,1.0274931882058,0,0.910514967202665,0,0,1.11178102336305,0,0.752591012318967
Usmg5,0,0.336731247970484,0.815539910872819,0,0.710935401237102,0.877818284233415,0.541962879964571,0,0,0,0.685681864131486,0,0.94181729849043,0,0.953831316156516,0.770792615216573,0,0,0,1.06710973936722
Vasp,0,0,0.518621600127353,0.974101838533099,0,0,0,0.763143737645522,0.935803938348969,0,0,0,0,0,0,0,0,0,0,0
Vdac2,1.06711000614154,1.93641437316898,0.668916780765782,0,1.81688806111419,1.323515670931,1.26672012143665,0.766421743788526,0.982378098378949,1.02796058525018,1.12736128480373,1.25302114613897,0.999392805161007,1.32858723845235,0.993485369362078,1.03378753041232,1.63698242736606,1.58655125966924,1.3045949739026,1.19259144958711
Vdac3,0,1.09987871646529,0,0,1.13608480798073,0.675644728842577,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wbp11,0,1.02892722190631,0,0,0.986049560973708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wbscr25,0,0,0.830321211712774,1.24214263251608,0,0,0,0.989902529108121,1.37907970788778,0,0,0,0,0,0,0,0,0,0,0
Ybx1,0,1.44763960385506,0.726331181744425,0,1.40660831837598,1.07668430953148,0.850357457722979,0,0,0,0,0,0,0,0,0,0,0.58588341667188,0,0
Zfand3,0,0,1.05326504912048,1.55976935144025,0.47748846790415,0.892129718583963,0,0.976265690253786,0,0,0,0,0,0,0,0,0,0,0,0.656188148387532
Zfand6,0,0,0.859588065530824,0.6293416167885,0,0.656210417032902,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zfp992,0,0.882516365554568,0.509210335458865,0,0.641562291714304,0.384477560251277,0.992586924762341,0,0,0,0.769728279487498,0.952593391870277,0,0.86360577608393,0,0.841967958242474,0,1.34668880036939,0,0.842927280201428
Znrf4,0.868854539302645,0,1.47884731414598,1.94383651145616,0.544053638441345,1.33655670515932,0.578981186080665,1.58028387358885,1.75138815081041,0.847434006157685,1.07872201298951,1.04116879954898,0.955904937245075,1.15684247116809,1.10164213893658,1.06140101928724,0,0,1.09886016671398,1.22514749265163
Zpbp,0,0.947268018924661,0,0,1.11434602822685,0.989882818690938,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zpbp2,0,1.25204602947884,0,0,1.19936526118336,0.642519839415853,0,0,0,0,0,0,0,0,0,0,0,0,0,0
